Country,Date,Player,Mins,Pos,Gls,Ast,PK,PKatt,Shots,SoT,CrdY,CrdR,GA,Saves,Save%,Pk SO scorer,GK PK SO saves
England,2022-11-21,Declan Rice,90,DM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-11-21,Jude Bellingham,90,DM,1,0,0,0,1.0,1.0,0,0,,,,,
England,2022-11-21,Luke Shaw,90,LB,0,1,0,0,1.0,0.0,0,0,,,,,
England,2022-11-21,Harry Maguire,69,CB,0,1,0,0,2.0,0.0,0,0,,,,,
England,2022-11-21,Eric Dier,21,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-11-21,John Stones,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-11-21,Kieran Trippier,90,RB,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-11-21,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,2.0,1.0,66.7,,0.0
England,2022-11-29,Harry Kane,57,FW,0,1,0,0,2.0,0.0,0,0,,,,,
England,2022-11-29,Callum Wilson,33,FW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-11-29,Marcus Rashford,74,"LW,RW",2,0,0,0,6.0,4.0,0,0,,,,,
England,2022-11-29,Jack Grealish,16,LW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-11-29,Phil Foden,90,"RW,LW",1,0,0,0,5.0,1.0,0,0,,,,,
England,2022-11-29,Jude Bellingham,90,LM,0,0,0,0,2.0,1.0,0,0,,,,,
England,2022-11-29,Declan Rice,57,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-11-29,Kalvin Phillips,33,CM,0,1,0,0,0.0,0.0,0,0,,,,,
England,2022-11-29,Jordan Henderson,90,RM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-11-29,Luke Shaw,64,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-11-29,Kieran Trippier,26,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-11-29,Harry Maguire,90,CB,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-11-29,John Stones,90,CB,0,0,0,0,2.0,1.0,0,0,,,,,
England,2022-11-29,Kyle Walker,56,RB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-11-29,Trent Alexander-Arnold,34,RB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-11-29,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,0.0,1.0,100.0,,0.0
England,2022-12-04,Harry Kane,90,FW,1,0,0,0,3.0,2.0,0,0,,,,,
England,2022-12-04,Phil Foden,64,LW,0,2,0,0,0.0,0.0,0,0,,,,,
England,2022-12-04,Jack Grealish,26,LW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-12-04,Bukayo Saka,64,RW,1,0,0,0,2.0,1.0,0,0,,,,,
England,2022-12-04,Marcus Rashford,26,RW,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-12-04,Jude Bellingham,76,LM,0,1,0,0,0.0,0.0,0,0,,,,,
England,2022-12-04,Mason Mount,14,LM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-12-04,Declan Rice,90,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-12-04,Jordan Henderson,81,RM,1,0,0,0,1.0,1.0,0,0,,,,,
England,2022-12-04,Kalvin Phillips,9,RM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-12-04,Luke Shaw,90,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-12-04,Harry Maguire,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-12-04,John Stones,75,CB,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-12-04,Eric Dier,15,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-12-04,Kyle Walker,90,RB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-12-04,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,0.0,1.0,100.0,,0.0
England,2022-12-10,Harry Kane,90,FW,1,0,1,2,3.0,3.0,0,0,,,,,
England,2022-12-10,Phil Foden,84,LW,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-12-10,Marcus Rashford,6,LW,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-12-10,Bukayo Saka,78,RW,0,0,0,0,1.0,1.0,0,0,,,,,
England,2022-12-10,Raheem Sterling,12,RW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-12-10,Jude Bellingham,90,LM,0,0,0,0,2.0,1.0,0,0,,,,,
England,2022-12-10,Declan Rice,90,"CM,CB",0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-12-10,Jordan Henderson,78,RM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-12-10,Mason Mount,12,RM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2022-12-10,Luke Shaw,90,LB,0,0,0,0,2.0,1.0,0,0,,,,,
England,2022-12-10,Harry Maguire,90,CB,0,0,0,0,2.0,0.0,1,0,,,,,
England,2022-12-10,John Stones,89,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-12-10,Jack Grealish,1,"CM,CB",0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-12-10,Kyle Walker,90,RB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2022-12-10,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,2.0,3.0,60.0,,0.0
France,2022-12-10,Olivier Giroud,90,FW,1,0,0,0,4.0,3.0,0,0,,,,,
France,2022-12-10,Kylian Mbappé,90,LW,0,0,0,0,1.0,0.0,0,0,,,,,
France,2022-12-10,Ousmane Dembélé,78,RW,0,0,0,0,1.0,0.0,1,0,,,,,
France,2022-12-10,Kingsley Coman,12,RW,0,0,0,0,0.0,0.0,0,0,,,,,
France,2022-12-10,Antoine Griezmann,90,AM,0,2,0,0,0.0,0.0,1,0,,,,,
France,2022-12-10,Adrien Rabiot,90,DM,0,0,0,0,1.0,1.0,0,0,,,,,
France,2022-12-10,Aurélien Tchouaméni,90,DM,1,0,0,0,1.0,1.0,0,0,,,,,
France,2022-12-10,Theo Hernández,90,LB,0,0,0,0,0.0,0.0,1,0,,,,,
France,2022-12-10,Dayot Upamecano,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
France,2022-12-10,Raphaël Varane,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
France,2022-12-10,Jules Koundé,90,RB,0,0,0,0,0.0,0.0,0,0,,,,,
France,2022-12-10,Hugo Lloris,90,GK,0,0,0,0,0.0,0.0,0,0,1.0,6.0,100.0,,0.0
England,2023-03-23,Jack Grealish,68,FW,0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-03-23,Phil Foden,12,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-03-23,Kieran Trippier,10,"DF,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-03-23,Harry Kane,90,FW,1,0,1,1,2.0,1.0,0,0,,,,,
England,2023-03-23,Bukayo Saka,84,FW,0,0,0,0,1.0,1.0,0,0,,,,,
England,2023-03-23,Reece James,6,"DF,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-03-23,Jude Bellingham,84,CM,0,0,0,0,1.0,1.0,0,0,,,,,
England,2023-03-23,Conor Gallagher,6,MF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-03-23,Declan Rice,90,CM,1,0,0,0,1.0,1.0,1,0,,,,,
England,2023-03-23,Kalvin Phillips,90,CM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-03-23,Luke Shaw,79,LB,0,0,0,0,0.0,0.0,2,1,,,,,
England,2023-03-23,Harry Maguire,90,CB,0,0,0,0,0.0,0.0,1,0,,,,,
England,2023-03-23,John Stones,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-03-23,Kyle Walker,90,RB,0,0,0,0,0.0,0.0,1,0,,,,,
England,2023-03-23,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,,0.0
England,2023-03-26,James Maddison,84,FW,0,0,0,0,3.0,1.0,0,0,,,,,
England,2023-03-26,Jack Grealish,6,"FW,MF",0,0,0,0,1.0,1.0,0,0,,,,,
England,2023-03-26,Harry Kane,80,FW,1,0,0,0,4.0,3.0,0,0,,,,,
England,2023-03-26,Ivan Toney,10,FW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-03-26,Bukayo Saka,90,FW,1,1,0,0,3.0,1.0,0,0,,,,,
England,2023-03-26,Jude Bellingham,84,CM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-03-26,Conor Gallagher,6,MF,0,0,0,0,1.0,1.0,0,0,,,,,
England,2023-03-26,Declan Rice,90,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-03-26,Jordan Henderson,90,CM,0,1,0,0,1.0,0.0,0,0,,,,,
England,2023-03-26,Ben Chilwell,90,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-03-26,Harry Maguire,90,CB,0,0,0,0,4.0,1.0,0,0,,,,,
England,2023-03-26,John Stones,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-03-26,Kyle Walker,90,RB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-03-26,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,,0.0
England,2023-06-16,James Maddison,69,FW,0,0,0,0,1.0,1.0,0,0,,,,,
England,2023-06-16,Eberechi Eze,21,"FW,MF",0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-06-16,Harry Kane,59,FW,1,0,1,1,3.0,2.0,0,0,,,,,
England,2023-06-16,Callum Wilson,31,FW,1,0,1,1,4.0,1.0,0,0,,,,,
England,2023-06-16,Bukayo Saka,45,FW,0,0,0,0,2.0,1.0,0,0,,,,,
England,2023-06-16,Phil Foden,45,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-06-16,Jordan Henderson,59,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-06-16,Marcus Rashford,31,"FW,MF",0,0,0,0,2.0,1.0,0,0,,,,,
England,2023-06-16,Declan Rice,90,CM,0,0,0,0,1.0,1.0,0,0,,,,,
England,2023-06-16,Trent Alexander-Arnold,90,CM,1,0,0,0,1.0,1.0,0,0,,,,,
England,2023-06-16,Luke Shaw,59,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-06-16,Tyrone Mings,31,DF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-06-16,Harry Maguire,90,CB,0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-06-16,Marc Guéhi,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-06-16,Kieran Trippier,90,RB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-06-16,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,,0.0
England,2023-06-19,Marcus Rashford,57,FW,1,0,0,0,2.0,2.0,0,0,,,,,
England,2023-06-19,Jack Grealish,33,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-06-19,Harry Kane,73,FW,2,1,1,1,2.0,2.0,0,0,,,,,
England,2023-06-19,Callum Wilson,17,FW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-06-19,Bukayo Saka,58,FW,3,0,0,0,4.0,4.0,0,0,,,,,
England,2023-06-19,Phil Foden,32,"FW,MF",0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-06-19,Jordan Henderson,57,CM,0,1,0,0,1.0,0.0,0,0,,,,,
England,2023-06-19,Conor Gallagher,33,MF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-06-19,Declan Rice,58,CM,0,0,0,0,0.0,0.0,1,0,,,,,
England,2023-06-19,Kalvin Phillips,32,"DF,MF",1,0,0,0,2.0,2.0,1,0,,,,,
England,2023-06-19,Trent Alexander-Arnold,90,CM,0,1,0,0,0.0,0.0,0,0,,,,,
England,2023-06-19,Luke Shaw,90,LB,0,1,0,0,0.0,0.0,0,0,,,,,
England,2023-06-19,Harry Maguire,90,CB,0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-06-19,John Stones,90,CB,0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-06-19,Kyle Walker,90,RB,0,1,0,0,0.0,0.0,0,0,,,,,
England,2023-06-19,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,,0.0
England,2023-09-09,James Maddison,65,FW,0,0,0,0,0.0,0.0,1,0,,,,,
England,2023-09-09,Phil Foden,25,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-09-09,Harry Kane,90,FW,0,1,0,0,1.0,0.0,0,0,,,,,
England,2023-09-09,Bukayo Saka,85,FW,0,0,0,0,3.0,1.0,0,0,,,,,
England,2023-09-09,Conor Gallagher,5,MF,0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-09-09,Jude Bellingham,64,CM,0,0,0,0,1.0,1.0,0,0,,,,,
England,2023-09-09,Marcus Rashford,26,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-09-09,Declan Rice,90,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-09-09,Jordan Henderson,90,CM,0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-09-09,Ben Chilwell,90,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-09-09,Marc Guéhi,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-09-09,Harry Maguire,90,CB,0,0,0,0,3.0,1.0,1,0,,,,,
England,2023-09-09,Kyle Walker,90,RB,1,0,0,0,1.0,1.0,0,0,,,,,
England,2023-09-09,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,,0.0
England,2023-09-12,Harry Kane,83,FW,1,0,0,0,,,0,0,,,,,
England,2023-09-12,Callum Wilson,7,FW,0,0,0,0,,,0,0,,,,,
England,2023-09-12,Marcus Rashford,71,AM,0,0,0,0,,,0,0,,,,,
England,2023-09-12,Eberechi Eze,19,"FW,MF",0,0,0,0,,,0,0,,,,,
England,2023-09-12,Jude Bellingham,83,AM,1,1,0,0,,,1,0,,,,,
England,2023-09-12,Conor Gallagher,7,MF,0,0,0,0,,,0,0,,,,,
England,2023-09-12,Phil Foden,70,AM,1,0,0,0,,,0,0,,,,,
England,2023-09-12,Bukayo Saka,20,"DF,FW",0,0,0,0,,,0,0,,,,,
England,2023-09-12,Declan Rice,90,DM,0,0,0,0,,,0,0,,,,,
England,2023-09-12,Kalvin Phillips,90,DM,0,0,0,0,,,1,0,,,,,
England,2023-09-12,Kieran Trippier,90,LB,0,0,0,0,,,0,0,,,,,
England,2023-09-12,Marc Guéhi,45,CB,0,0,0,0,,,0,0,,,,,
England,2023-09-12,Harry Maguire,45,DF,0,0,0,0,,,0,0,,,,,
England,2023-09-12,Lewis Dunk,90,CB,0,0,0,0,,,0,0,,,,,
England,2023-09-12,Kyle Walker,90,RB,0,1,0,0,,,0,0,,,,,
England,2023-09-12,Aaron Ramsdale,90,GK,0,0,0,0,,,0,0,1.0,,,,0.0
England,2023-10-13,Ollie Watkins,72,FW,1,0,0,0,,,0,0,,,,,
England,2023-10-13,Eddie Nketiah,18,FW,0,0,0,0,,,0,0,,,,,
England,2023-10-13,Jack Grealish,60,AM,0,1,0,0,,,0,0,,,,,
England,2023-10-13,Marcus Rashford,30,"FW,MF",0,0,0,0,,,0,0,,,,,
England,2023-10-13,James Maddison,72,AM,0,0,0,0,,,0,0,,,,,
England,2023-10-13,Phil Foden,18,"FW,MF",0,0,0,0,,,0,0,,,,,
England,2023-10-13,Jarrod Bowen,90,AM,0,0,0,0,,,0,0,,,,,
England,2023-10-13,Jordan Henderson,61,DM,0,0,0,0,,,0,0,,,,,
England,2023-10-13,Kieran Trippier,29,"DF,MF",0,0,0,0,,,0,0,,,,,
England,2023-10-13,Conor Gallagher,61,DM,0,0,0,0,,,1,0,,,,,
England,2023-10-13,Kalvin Phillips,29,"DF,MF",0,0,0,0,,,0,0,,,,,
England,2023-10-13,Levi Colwill,90,LB,0,0,0,0,,,1,0,,,,,
England,2023-10-13,Lewis Dunk,90,CB,0,0,0,0,,,0,0,,,,,
England,2023-10-13,Fikayo Tomori,61,CB,0,0,0,0,,,0,0,,,,,
England,2023-10-13,John Stones,29,DF,0,0,0,0,,,0,0,,,,,
England,2023-10-13,Trent Alexander-Arnold,90,RB,0,0,0,0,,,0,0,,,,,
England,2023-10-13,Sam Johnstone,90,GK,0,0,0,0,,,0,0,0.0,,,,0.0
England,2023-10-17,Harry Kane,90,FW,2,0,1,1,2.0,2.0,0,0,,,,,
England,2023-10-17,Marcus Rashford,90,AM,1,0,0,0,4.0,2.0,0,0,,,,,
England,2023-10-17,Jude Bellingham,84,AM,0,1,0,0,1.0,1.0,0,0,,,,,
England,2023-10-17,Jack Grealish,6,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-10-17,Phil Foden,90,AM,0,0,0,0,1.0,1.0,0,0,,,,,
England,2023-10-17,Declan Rice,90,DM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-10-17,Kalvin Phillips,69,DM,0,0,0,0,1.0,0.0,1,0,,,,,
England,2023-10-17,Jordan Henderson,21,MF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-10-17,Kieran Trippier,90,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-10-17,Harry Maguire,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-10-17,John Stones,62,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-10-17,Marc Guéhi,28,DF,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-10-17,Kyle Walker,90,RB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-10-17,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,1.0,3.0,75.0,,0.0
England,2023-11-17,Marcus Rashford,60,FW,0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-11-17,Cole Palmer,30,"FW,MF",0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-11-17,Harry Kane,90,FW,1,0,0,0,1.0,1.0,1,0,,,,,
England,2023-11-17,Phil Foden,90,FW,0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-11-17,Conor Gallagher,45,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-11-17,Kyle Walker,45,"DF,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-11-17,Jordan Henderson,60,CM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-11-17,Declan Rice,30,"DF,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-11-17,Trent Alexander-Arnold,90,CM,0,0,0,0,4.0,2.0,0,0,,,,,
England,2023-11-17,Fikayo Tomori,45,LB,0,0,0,0,0.0,0.0,1,0,,,,,
England,2023-11-17,Bukayo Saka,45,"DF,FW",0,1,0,0,1.0,0.0,0,0,,,,,
England,2023-11-17,Harry Maguire,90,CB,0,0,0,0,2.0,0.0,0,0,,,,,
England,2023-11-17,Marc Guéhi,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-11-17,Kieran Trippier,90,RB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-11-17,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,,0.0
England,2023-11-20,Ollie Watkins,57,FW,0,0,0,0,2.0,0.0,0,0,,,,,
England,2023-11-20,Harry Kane,33,FW,0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-11-20,Jack Grealish,83,AM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-11-20,Marcus Rashford,7,"FW,MF",0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-11-20,Phil Foden,90,AM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-11-20,Bukayo Saka,83,AM,0,0,0,0,4.0,0.0,0,0,,,,,
England,2023-11-20,Cole Palmer,7,"FW,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-11-20,Declan Rice,90,DM,0,0,0,0,2.0,0.0,0,0,,,,,
England,2023-11-20,Trent Alexander-Arnold,83,DM,0,0,0,0,3.0,1.0,1,0,,,,,
England,2023-11-20,Kalvin Phillips,7,"DF,MF",0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-11-20,Rico Lewis,90,LB,0,0,0,0,2.0,1.0,1,0,,,,,
England,2023-11-20,Marc Guéhi,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-11-20,Harry Maguire,90,CB,0,0,0,0,1.0,0.0,0,0,,,,,
England,2023-11-20,Kyle Walker,90,RB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2023-11-20,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,1.0,1.0,0.0,,0.0
England,2024-03-26,Ivan Toney,79,FW,1,0,1,1,,,0,0,,,,,
England,2024-03-26,Ollie Watkins,11,"FW,MF",0,0,0,0,,,0,0,,,,,
England,2024-03-26,Phil Foden,90,AM,0,0,0,0,,,0,0,,,,,
England,2024-03-26,Jude Bellingham,90,AM,1,0,0,0,,,0,0,,,,,
England,2024-03-26,Jarrod Bowen,79,AM,0,0,0,0,,,0,0,,,,,
England,2024-03-26,Anthony Gordon,11,"FW,MF",0,0,0,0,,,0,0,,,,,
England,2024-03-26,Declan Rice,90,DM,0,0,0,0,,,0,0,,,,,
England,2024-03-26,Kobbie Mainoo,73,DM,0,0,0,0,,,0,0,,,,,
England,2024-03-26,James Maddison,17,"FW,MF",0,1,0,0,,,1,0,,,,,
England,2024-03-26,Ben Chilwell,90,LB,0,0,0,0,,,0,0,,,,,
England,2024-03-26,John Stones,9,CB,0,0,0,0,,,0,0,,,,,
England,2024-03-26,Joe Gomez,81,DF,0,0,0,0,,,1,0,,,,,
England,2024-03-26,Lewis Dunk,90,CB,0,0,0,0,,,0,0,,,,,
England,2024-03-26,Ezri Konsa,90,RB,0,0,0,0,,,0,0,,,,,
England,2024-03-26,Jordan Pickford,90,GK,0,0,0,0,,,0,0,2.0,,,,0.0
England,2024-06-03,Ollie Watkins,61,FW,0,0,0,0,,,0,0,,,,,
England,2024-06-03,Harry Kane,29,FW,1,0,0,0,,,0,0,,,,,
England,2024-06-03,Eberechi Eze,62,AM,0,0,0,0,,,0,0,,,,,
England,2024-06-03,Jack Grealish,28,"FW,MF",0,1,0,0,,,0,0,,,,,
England,2024-06-03,Cole Palmer,60,AM,1,0,1,1,,,0,0,,,,,
England,2024-06-03,James Maddison,30,"FW,MF",0,0,0,0,,,0,0,,,,,
England,2024-06-03,Jarrod Bowen,90,AM,0,0,0,0,,,0,0,,,,,
England,2024-06-03,Conor Gallagher,90,DM,0,0,0,0,,,0,0,,,,,
England,2024-06-03,Trent Alexander-Arnold,90,DM,1,0,0,0,,,0,0,,,,,
England,2024-06-03,Kieran Trippier,61,LB,0,0,0,0,,,0,0,,,,,
England,2024-06-03,Adam Wharton,29,MF,0,0,0,0,,,0,0,,,,,
England,2024-06-03,Marc Guéhi,61,CB,0,0,0,0,,,1,0,,,,,
England,2024-06-03,Jarrad Branthwaite,29,DF,0,0,0,0,,,1,0,,,,,
England,2024-06-03,Lewis Dunk,72,CB,0,0,0,0,,,0,0,,,,,
England,2024-06-03,Joe Gomez,18,DF,0,0,0,0,,,0,0,,,,,
England,2024-06-03,Ezri Konsa,90,RB,0,0,0,0,,,0,0,,,,,
England,2024-06-03,Jordan Pickford,90,GK,0,0,0,0,,,0,0,0.0,,,,0.0
England,2024-06-07,Harry Kane,63,FW,0,0,0,0,,,0,0,,,,,
England,2024-06-07,Ivan Toney,27,FW,0,0,0,0,,,0,0,,,,,
England,2024-06-07,Anthony Gordon,64,AM,0,0,0,0,,,0,0,,,,,
England,2024-06-07,Bukayo Saka,26,"DF,FW",0,0,0,0,,,0,0,,,,,
England,2024-06-07,Phil Foden,90,AM,0,0,0,0,,,0,0,,,,,
England,2024-06-07,Cole Palmer,76,AM,0,0,0,0,,,0,0,,,,,
England,2024-06-07,Eberechi Eze,14,"FW,MF",0,0,0,0,,,0,0,,,,,
England,2024-06-07,Declan Rice,90,DM,0,0,0,0,,,0,0,,,,,
England,2024-06-07,Kobbie Mainoo,90,DM,0,0,0,0,,,0,0,,,,,
England,2024-06-07,Kieran Trippier,63,LB,0,0,0,0,,,0,0,,,,,
England,2024-06-07,Joe Gomez,27,DF,0,0,0,0,,,0,0,,,,,
England,2024-06-07,Marc Guéhi,90,CB,0,0,0,0,,,0,0,,,,,
England,2024-06-07,John Stones,45,CB,0,0,0,0,,,0,0,,,,,
England,2024-06-07,Ezri Konsa,45,"DF,FW",0,0,0,0,,,0,0,,,,,
England,2024-06-07,Kyle Walker,63,RB,0,0,0,0,,,0,0,,,,,
England,2024-06-07,Trent Alexander-Arnold,27,DF,0,0,0,0,,,0,0,,,,,
England,2024-06-07,Aaron Ramsdale,90,GK,0,0,0,0,,,0,0,1.0,,,,0.0
England,2024-06-16,Harry Kane,90,FW,0,0,0,0,1.0,1.0,0,0,,,,,
England,2024-06-16,Phil Foden,90,LW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-16,Bukayo Saka,75,RW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-16,Jarrod Bowen,15,RW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-16,Jude Bellingham,85,AM,1,0,0,0,1.0,1.0,0,0,,,,,
England,2024-06-16,Kobbie Mainoo,5,AM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-16,Declan Rice,90,DM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-16,Trent Alexander-Arnold,68,DM,0,0,0,0,3.0,1.0,0,0,,,,,
England,2024-06-16,Conor Gallagher,22,DM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-16,Kieran Trippier,90,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-16,Marc Guéhi,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-16,John Stones,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-16,Kyle Walker,90,RB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-16,Jordan Pickford,90,GK,0,0,0,0,0.0,0.0,0,0,0.0,1.0,100.0,,0.0
England,2024-06-20,Harry Kane,68,FW,1,0,0,0,2.0,1.0,0,0,,,,,
England,2024-06-20,Ollie Watkins,22,FW,0,0,0,0,1.0,1.0,0,0,,,,,
England,2024-06-20,Phil Foden,68,LW,0,0,0,0,4.0,1.0,0,0,,,,,
England,2024-06-20,Jarrod Bowen,22,LW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-20,Bukayo Saka,68,RW,0,0,0,0,3.0,0.0,0,0,,,,,
England,2024-06-20,Eberechi Eze,22,RW,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-20,Jude Bellingham,90,AM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-20,Declan Rice,90,DM,0,0,0,0,1.0,1.0,0,0,,,,,
England,2024-06-20,Trent Alexander-Arnold,53,DM,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-20,Conor Gallagher,37,DM,0,0,0,0,0.0,0.0,1,0,,,,,
England,2024-06-20,Kieran Trippier,90,LB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-20,Marc Guéhi,90,CB,0,0,0,0,1.0,0.0,0,0,,,,,
England,2024-06-20,John Stones,90,CB,0,0,0,0,0.0,0.0,0,0,,,,,
England,2024-06-20,Kyle Walker,90,RB,0,0,0,0,0.0,0.0,0,0,,,,,
